trades,start,end,net_pnl_total,CAGR,vol_annualized,Sharpe,MaxDD,hit_rate,z_enter,z_exit,z_stop,max_hold,latency_days,fee_bps,slippage_bps,notional,z_window,spread_scale
22,2023-12-20,2025-10-08,-50712.30676673344,0.0,2.0764987765834215,0.4969142100348717,-6.511320633587694,0.2272727272727272,2.5,1.0,3.5,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-10605.64553216878,0.0,2.0042815579607356,0.149504699175002,-2.182865283400676,0.2,2.5,1.0,4.0,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27501.77208529042,0.0005488053166575,2.948896617555819,0.2023154070465061,-1.5284531516012847,0.28,2.5,1.0,4.0,3,2,1.0,1.0,250000.0,60,auto
21,2023-12-08,2025-10-03,-21025.543533776083,0.0,2.5790517594326094,0.2470109210209175,-1.9688552137344135,0.238095238095238,2.5,1.0,4.0,5,1,1.0,1.0,250000.0,60,auto
21,2023-12-11,2025-10-06,22063.894489379298,0.0849784127208861,12.595588668259682,0.5755039583727868,-0.982324267411656,0.3809523809523809,2.5,1.0,4.0,5,2,1.0,1.0,250000.0,60,auto
21,2023-12-15,2025-10-07,-68358.66499949184,0.0,1.9584533064148444,0.2404428629122241,-4.285267850331891,0.0476190476190476,2.5,1.0,4.0,10,1,1.0,1.0,250000.0,60,auto
21,2023-12-18,2025-10-08,-46185.325369597296,0.0,2.065456535561286,0.4068521781409591,-5.419233604439872,0.1428571428571428,2.5,1.0,4.0,10,2,1.0,1.0,250000.0,60,auto
21,2023-12-19,2025-10-07,-84598.64642065119,0.0,2.2083154235965936,-0.0909161134123764,-5.928247755951363,0.0476190476190476,2.5,1.0,4.0,15,1,1.0,1.0,250000.0,60,auto
21,2023-12-20,2025-10-08,-53731.36460140514,0.0,2.0099621594898913,0.4641580353989785,-6.772161090881995,0.1428571428571428,2.5,1.0,4.0,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-10594.1260355201,0.0,6.9791000464173845,-0.5970385741907523,-2.0619022603268222,0.2,2.5,1.0,4.5,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27503.16013627303,0.0135498804027758,4.123866988155309,0.3353060851564133,-1.504716664522329,0.28,2.5,1.0,4.5,3,2,1.0,1.0,250000.0,60,auto
19,2023-12-08,2025-10-03,-2338.258911404279,0.0,3.762314870693461,-0.6868235485727644,-1.6097183398664745,0.2631578947368421,2.5,1.0,4.5,5,1,1.0,1.0,250000.0,60,auto
19,2023-12-11,2025-10-06,-5622.254797696194,-0.8136913988985413,0.5494572801746722,-1.7228153322129791,-0.9530825522926692,0.4210526315789473,2.5,1.0,4.5,5,2,1.0,1.0,250000.0,60,auto
19,2023-12-15,2025-10-07,-40946.26606399129,0.0,2.288358225137297,0.4699136786459226,-3.6709487285940634,0.0526315789473684,2.5,1.0,4.5,10,1,1.0,1.0,250000.0,60,auto
19,2023-12-18,2025-10-08,-55328.91468855688,0.0,6.052274826872002,-0.5081122720492048,-5.714541621667989,0.1578947368421052,2.5,1.0,4.5,10,2,1.0,1.0,250000.0,60,auto
19,2023-12-19,2025-10-07,-73336.27959366256,0.0,1.9851158349388236,0.3425077096513602,-5.1852208167903235,0.0,2.5,1.0,4.5,15,1,1.0,1.0,250000.0,60,auto
19,2023-12-20,2025-10-08,-74009.25910084089,0.0,3.529100279157869,-0.3537768256452447,-6.743091673196659,0.1052631578947368,2.5,1.0,4.5,15,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-01,5276.843987805728,0.1459541910966979,0.2559932097093391,0.4854335520861418,-0.3643820820360725,0.2758620689655172,2.5,1.25,3.0,3,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-02,23123.789134903975,0.2479080569399461,1.641442529345318,0.4623696078216005,-0.8287242815108096,0.3793103448275862,2.5,1.25,3.0,3,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-02,-1877.1660456545044,-0.564013572949324,1.6175565308496689,0.0923180005556885,-0.9280545250276312,0.2413793103448276,2.5,1.25,3.0,5,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-03,-1670.4196844421256,0.0,2.82542891376601,-0.3594982808106016,-3.1313445913412616,0.3448275862068966,2.5,1.25,3.0,5,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-02,-33416.30912744499,0.0,25.878126288265424,-0.611200667654247,-2.7865727643572513,0.1379310344827586,2.5,1.25,3.0,10,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-03,-22379.862032255744,0.0,2.59262782064576,0.2509373207322184,-3.755249199065037,0.3103448275862069,2.5,1.25,3.0,10,2,1.0,1.0,250000.0,60,auto
29,2023-12-04,2025-10-02,-36523.84703882892,0.0,3.5685207432098256,-0.4043644299133752,-3.1786981739712887,0.1379310344827586,2.5,1.25,3.0,15,1,1.0,1.0,250000.0,60,auto
29,2023-12-05,2025-10-03,-23315.60879458323,0.0,2.6751623808735028,-0.3507034333517969,-4.014878489012972,0.3103448275862069,2.5,1.25,3.0,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-12342.150157323127,0.0,3.3029837005850204,-0.5055085626322469,-2.061673370840343,0.2,2.5,1.25,3.5,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27493.106180068007,0.0732827600825889,11.852687791466115,-0.7600493120718782,-1.4339672392015357,0.32,2.5,1.25,3.5,3,2,1.0,1.0,250000.0,60,auto
22,2023-12-08,2025-10-02,-9163.44014536248,-0.448397355388058,1.451413747558942,0.1605296687861892,-0.8997542250759331,0.2727272727272727,2.5,1.25,3.5,5,1,1.0,1.0,250000.0,60,auto
22,2023-12-11,2025-10-03,25008.35476951315,0.2106408940658108,1.7017801469206977,0.4740125664653332,-0.8510980193401665,0.4545454545454545,2.5,1.25,3.5,5,2,1.0,1.0,250000.0,60,auto
22,2023-12-14,2025-10-02,-64443.71883101944,0.0,2.0222536063384746,0.0785300095177519,-4.010879501934792,0.0909090909090909,2.5,1.25,3.5,10,1,1.0,1.0,250000.0,60,auto
22,2023-12-15,2025-10-03,-33430.11587164241,0.0,3.6932024690714615,0.5768409601391732,-3.1512707704664167,0.2272727272727272,2.5,1.25,3.5,10,2,1.0,1.0,250000.0,60,auto
22,2023-12-14,2025-10-02,-73745.23790470646,0.0,15.132067510857183,-0.5820530536172289,-5.298004650376178,0.0909090909090909,2.5,1.25,3.5,15,1,1.0,1.0,250000.0,60,auto
22,2023-12-15,2025-10-03,-39607.18539203558,0.0,2.22553570099968,0.464330982936846,-4.139193467268586,0.2272727272727272,2.5,1.25,3.5,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-10605.64553216878,0.0,2.0042815579607356,0.149504699175002,-2.182865283400676,0.2,2.5,1.25,4.0,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27501.77208529042,0.0005488053166575,2.948896617555819,0.2023154070465061,-1.5284531516012847,0.28,2.5,1.25,4.0,3,2,1.0,1.0,250000.0,60,auto
21,2023-12-08,2025-10-02,-9946.02902210288,-0.564565609539877,1.9813109528462776,0.2238541741144187,-0.9402600988317626,0.238095238095238,2.5,1.25,4.0,5,1,1.0,1.0,250000.0,60,auto
21,2023-12-11,2025-10-03,22465.911855028055,0.107730523295676,5.0183876987733935,0.5321240922483403,-0.9545551054169464,0.3809523809523809,2.5,1.25,4.0,5,2,1.0,1.0,250000.0,60,auto
21,2023-12-14,2025-10-02,-63111.1452618742,0.0,2.1390576603751916,-0.0488162968687689,-4.098029585828979,0.0476190476190476,2.5,1.25,4.0,10,1,1.0,1.0,250000.0,60,auto
21,2023-12-15,2025-10-03,-34854.480411665965,0.0,2.3180036283057777,0.4355098487810653,-3.369100870290706,0.1428571428571428,2.5,1.25,4.0,10,2,1.0,1.0,250000.0,60,auto
21,2023-12-14,2025-10-02,-73490.16386511156,0.0,528.0601501959485,-0.6179286761816684,-5.41532180403083,0.0476190476190476,2.5,1.25,4.0,15,1,1.0,1.0,250000.0,60,auto
21,2023-12-15,2025-10-03,-42440.63574906485,0.0,1.9332138555376184,0.293120954051357,-4.369304562555041,0.1428571428571428,2.5,1.25,4.0,15,2,1.0,1.0,250000.0,60,auto
25,2023-12-06,2025-10-01,-10594.1260355201,0.0,6.9791000464173845,-0.5970385741907523,-2.0619022603268222,0.2,2.5,1.25,4.5,3,1,1.0,1.0,250000.0,60,auto
25,2023-12-07,2025-10-02,27503.16013627303,0.0135498804027758,4.123866988155309,0.3353060851564133,-1.504716664522329,0.28,2.5,1.25,4.5,3,2,1.0,1.0,250000.0,60,auto
19,2023-12-08,2025-10-02,8741.255600268923,-0.4723755022523213,1.305035886302917,0.195914374705937,-0.9486468101226566,0.2631578947368421,2.5,1.25,4.5,5,1,1.0,1.0,250000.0,60,auto
19,2023-12-11,2025-10-03,-5220.237432047436,0.0,2.333837205151805,-0.7943832029527331,-1.0878040859422835,0.4210526315789473,2.5,1.25,4.5,5,2,1.0,1.0,250000.0,60,auto
19,2023-12-14,2025-10-02,-35698.74632637363,0.0,3.3356541571714886,0.5985404768718218,-3.4378371236156458,0.0526315789473684,2.5,1.25,4.5,10,1,1.0,1.0,250000.0,60,auto
19,2023-12-15,2025-10-03,-43998.069730625546,0.0,32.664231119584365,0.6271724019775657,-3.8734543002928175,0.1578947368421052,2.5,1.25,4.5,10,2,1.0,1.0,250000.0,60,auto
19,2023-12-14,2025-10-02,-62227.79703812296,0.0,2.2584864215789673,-0.0973242546540582,-5.125392292697905,0.0,2.5,1.25,4.5,15,1,1.0,1.0,250000.0,60,auto
19,2023-12-15,2025-10-03,-62718.53024850061,0.0,3.4919714020729,0.6448853944986109,-5.116133575141292,0.1052631578947368,2.5,1.25,4.5,15,2,1.0,1.0,250000.0,60,auto
15,2023-12-05,2025-04-17,-20741.455157525845,0.0,4.233517948573612,0.5187047519391983,-1.711272188510793,0.1333333333333333,3.0,0.5,3.0,3,1,1.0,1.0,250000.0,60,auto
15,2023-12-06,2025-04-22,-24372.6763914909,0.0,1.7702287253709164,-0.2255116064537932,-1.383375014683735,0.2666666666666666,3.0,0.5,3.0,3,2,1.0,1.0,250000.0,60,auto
15,2023-12-05,2025-04-23,-37721.35558371083,0.0,10.410842903343635,0.6926658488218583,-2.5555906578448195,0.1333333333333333,3.0,0.5,3.0,5,1,1.0,1.0,250000.0,60,auto
15,2023-12-06,2025-04-24,-30770.66755630274,0.0,0.9970267220575886,-1.1924705383544325,-1.0693150457062417,0.1333333333333333,3.0,0.5,3.0,5,2,1.0,1.0,250000.0,60,auto
15,2023-12-05,2025-04-30,-46262.75945341923,0.0,164.53493800439026,0.7007609373851378,-1.9216221661327468,0.1333333333333333,3.0,0.5,3.0,10,1,1.0,1.0,250000.0,60,auto
15,2023-12-06,2025-05-02,-27137.306239630056,-0.5572537331211158,0.3869396483856284,-1.1751466606702077,-0.6815667624643758,0.1333333333333333,3.0,0.5,3.0,10,2,1.0,1.0,250000.0,60,auto
