date,pair,spread_pct
2025-04-07 00:00:00+00:00,CSP1_L_IUSA_DE,91456.147
2025-04-08 00:00:00+00:00,CSP1_L_IUSA_DE,91418.75
2025-04-09 00:00:00+00:00,CSP1_L_IUSA_DE,93101.915
2025-04-10 00:00:00+00:00,CSP1_L_IUSA_DE,92704.834
2025-04-11 00:00:00+00:00,CSP1_L_IUSA_DE,93151.206
2025-04-14 00:00:00+00:00,CSP1_L_IUSA_DE,92336.386
2025-04-15 00:00:00+00:00,CSP1_L_IUSA_DE,91562.718
2025-04-16 00:00:00+00:00,CSP1_L_IUSA_DE,92157.669
2025-04-17 00:00:00+00:00,CSP1_L_IUSA_DE,92071.107
2025-04-22 00:00:00+00:00,CSP1_L_IUSA_DE,92039.41
2025-04-23 00:00:00+00:00,CSP1_L_IUSA_DE,91858.621
2025-04-24 00:00:00+00:00,CSP1_L_IUSA_DE,91531.671
2025-04-25 00:00:00+00:00,CSP1_L_IUSA_DE,91639.973
2025-04-28 00:00:00+00:00,CSP1_L_IUSA_DE,91125.368
2025-04-29 00:00:00+00:00,CSP1_L_IUSA_DE,91212.612
2025-04-30 00:00:00+00:00,CSP1_L_IUSA_DE,91086.299
2025-05-02 00:00:00+00:00,CSP1_L_IUSA_DE,91419.7
2025-05-06 00:00:00+00:00,CSP1_L_IUSA_DE,91003.101
2025-05-07 00:00:00+00:00,CSP1_L_IUSA_DE,91153.782
2025-05-08 00:00:00+00:00,CSP1_L_IUSA_DE,90807.593
2025-05-09 00:00:00+00:00,CSP1_L_IUSA_DE,90754.804
2025-05-12 00:00:00+00:00,CSP1_L_IUSA_DE,90123.336
2025-05-13 00:00:00+00:00,CSP1_L_IUSA_DE,90223.949
2025-05-14 00:00:00+00:00,CSP1_L_IUSA_DE,90342.035
2025-05-15 00:00:00+00:00,CSP1_L_IUSA_DE,90220.202
2025-05-16 00:00:00+00:00,CSP1_L_IUSA_DE,90104.369
2025-05-19 00:00:00+00:00,CSP1_L_IUSA_DE,90298.521
2025-05-20 00:00:00+00:00,CSP1_L_IUSA_DE,90314.419
2025-05-21 00:00:00+00:00,CSP1_L_IUSA_DE,90500.046
2025-05-22 00:00:00+00:00,CSP1_L_IUSA_DE,89950.367
2025-05-23 00:00:00+00:00,CSP1_L_IUSA_DE,90007.097
2025-05-27 00:00:00+00:00,CSP1_L_IUSA_DE,89908.204
2025-05-28 00:00:00+00:00,CSP1_L_IUSA_DE,90042.202
2025-05-29 00:00:00+00:00,CSP1_L_IUSA_DE,90546.971
2025-05-30 00:00:00+00:00,CSP1_L_IUSA_DE,90323.212
2025-06-02 00:00:00+00:00,CSP1_L_IUSA_DE,90450.157
2025-06-03 00:00:00+00:00,CSP1_L_IUSA_DE,90230.85
2025-06-04 00:00:00+00:00,CSP1_L_IUSA_DE,90284.423
2025-06-05 00:00:00+00:00,CSP1_L_IUSA_DE,90335.817
2025-06-06 00:00:00+00:00,CSP1_L_IUSA_DE,90313.679
2025-06-09 00:00:00+00:00,CSP1_L_IUSA_DE,90309.459
2025-06-10 00:00:00+00:00,CSP1_L_IUSA_DE,90624.51
2025-06-11 00:00:00+00:00,CSP1_L_IUSA_DE,90899.667
2025-06-12 00:00:00+00:00,CSP1_L_IUSA_DE,91366.228
2025-06-13 00:00:00+00:00,CSP1_L_IUSA_DE,91285.342
2025-06-16 00:00:00+00:00,CSP1_L_IUSA_DE,91413.305
2025-06-17 00:00:00+00:00,CSP1_L_IUSA_DE,91472.247
2025-06-18 00:00:00+00:00,CSP1_L_IUSA_DE,91759.009
2025-06-19 00:00:00+00:00,CSP1_L_IUSA_DE,91543.083
2025-06-20 00:00:00+00:00,CSP1_L_IUSA_DE,91767.284
2025-06-23 00:00:00+00:00,CSP1_L_IUSA_DE,91715.138
2025-06-24 00:00:00+00:00,CSP1_L_IUSA_DE,91521.789
2025-06-25 00:00:00+00:00,CSP1_L_IUSA_DE,91491.803
2025-06-26 00:00:00+00:00,CSP1_L_IUSA_DE,91311.904
2025-06-27 00:00:00+00:00,CSP1_L_IUSA_DE,91551.982
2025-06-30 00:00:00+00:00,CSP1_L_IUSA_DE,91917.313
2025-07-01 00:00:00+00:00,CSP1_L_IUSA_DE,92102.134
2025-07-02 00:00:00+00:00,CSP1_L_IUSA_DE,92810.599
2025-07-03 00:00:00+00:00,CSP1_L_IUSA_DE,92389.477
2025-07-04 00:00:00+00:00,CSP1_L_IUSA_DE,92600.964
2025-07-07 00:00:00+00:00,CSP1_L_IUSA_DE,92224.842
2025-07-08 00:00:00+00:00,CSP1_L_IUSA_DE,92488.924
2025-07-09 00:00:00+00:00,CSP1_L_IUSA_DE,92407.968
2025-07-10 00:00:00+00:00,CSP1_L_IUSA_DE,92359.572
2025-07-11 00:00:00+00:00,CSP1_L_IUSA_DE,92917.045
2025-07-14 00:00:00+00:00,CSP1_L_IUSA_DE,93198.241
2025-07-15 00:00:00+00:00,CSP1_L_IUSA_DE,92968.532
2025-07-16 00:00:00+00:00,CSP1_L_IUSA_DE,93258.817
2025-07-17 00:00:00+00:00,CSP1_L_IUSA_DE,92694.563
2025-07-18 00:00:00+00:00,CSP1_L_IUSA_DE,92954.444
2025-07-21 00:00:00+00:00,CSP1_L_IUSA_DE,92984.759
2025-07-22 00:00:00+00:00,CSP1_L_IUSA_DE,93148.039
2025-07-23 00:00:00+00:00,CSP1_L_IUSA_DE,92732.568
2025-07-24 00:00:00+00:00,CSP1_L_IUSA_DE,93333.196
2025-07-25 00:00:00+00:00,CSP1_L_IUSA_DE,93669.408
2025-07-28 00:00:00+00:00,CSP1_L_IUSA_DE,92966.432
2025-07-29 00:00:00+00:00,CSP1_L_IUSA_DE,92774.773
2025-07-30 00:00:00+00:00,CSP1_L_IUSA_DE,92577.356
2025-07-31 00:00:00+00:00,CSP1_L_IUSA_DE,92697.423
2025-08-01 00:00:00+00:00,CSP1_L_IUSA_DE,93417.981
2025-08-04 00:00:00+00:00,CSP1_L_IUSA_DE,93329.562
2025-08-05 00:00:00+00:00,CSP1_L_IUSA_DE,93438.452
2025-08-06 00:00:00+00:00,CSP1_L_IUSA_DE,93538.292
2025-08-07 00:00:00+00:00,CSP1_L_IUSA_DE,93056.814
2025-08-08 00:00:00+00:00,CSP1_L_IUSA_DE,93007.367
2025-08-11 00:00:00+00:00,CSP1_L_IUSA_DE,92765.701
2025-08-12 00:00:00+00:00,CSP1_L_IUSA_DE,92732.885
2025-08-13 00:00:00+00:00,CSP1_L_IUSA_DE,92640.706
2025-08-14 00:00:00+00:00,CSP1_L_IUSA_DE,92256.832
2025-08-15 00:00:00+00:00,CSP1_L_IUSA_DE,92556.923
2025-08-18 00:00:00+00:00,CSP1_L_IUSA_DE,92594.562
2025-08-19 00:00:00+00:00,CSP1_L_IUSA_DE,92725.62
2025-08-20 00:00:00+00:00,CSP1_L_IUSA_DE,92850.082
2025-08-21 00:00:00+00:00,CSP1_L_IUSA_DE,92780.215
2025-08-22 00:00:00+00:00,CSP1_L_IUSA_DE,92851.924
2025-08-26 00:00:00+00:00,CSP1_L_IUSA_DE,92705.516
2025-08-27 00:00:00+00:00,CSP1_L_IUSA_DE,92472.885
2025-08-28 00:00:00+00:00,CSP1_L_IUSA_DE,92588.711
2025-08-29 00:00:00+00:00,CSP1_L_IUSA_DE,92875.647
2025-09-01 00:00:00+00:00,CSP1_L_IUSA_DE,92655.714
2025-09-02 00:00:00+00:00,CSP1_L_IUSA_DE,93476.23
2025-09-03 00:00:00+00:00,CSP1_L_IUSA_DE,93099.587
2025-09-04 00:00:00+00:00,CSP1_L_IUSA_DE,92990.905
2025-09-05 00:00:00+00:00,CSP1_L_IUSA_DE,93077.498
2025-09-08 00:00:00+00:00,CSP1_L_IUSA_DE,93049.636
2025-09-09 00:00:00+00:00,CSP1_L_IUSA_DE,92884.988
2025-09-10 00:00:00+00:00,CSP1_L_IUSA_DE,92850.664
2025-09-11 00:00:00+00:00,CSP1_L_IUSA_DE,92719.161
2025-09-12 00:00:00+00:00,CSP1_L_IUSA_DE,92746.8
2025-09-15 00:00:00+00:00,CSP1_L_IUSA_DE,92759.438
2025-09-16 00:00:00+00:00,CSP1_L_IUSA_DE,93077.728
2025-09-17 00:00:00+00:00,CSP1_L_IUSA_DE,92994.368
2025-09-18 00:00:00+00:00,CSP1_L_IUSA_DE,93217.308
2025-09-19 00:00:00+00:00,CSP1_L_IUSA_DE,93449.304
2025-09-22 00:00:00+00:00,CSP1_L_IUSA_DE,93547.866
2025-09-23 00:00:00+00:00,CSP1_L_IUSA_DE,93550.609
2025-09-24 00:00:00+00:00,CSP1_L_IUSA_DE,93622.282
2025-09-25 00:00:00+00:00,CSP1_L_IUSA_DE,93820.045
2025-09-26 00:00:00+00:00,CSP1_L_IUSA_DE,93566.393
2025-09-29 00:00:00+00:00,CSP1_L_IUSA_DE,93721.674
2025-09-30 00:00:00+00:00,CSP1_L_IUSA_DE,93632.94
2025-10-01 00:00:00+00:00,CSP1_L_IUSA_DE,93292.241
2025-10-02 00:00:00+00:00,CSP1_L_IUSA_DE,93520.452
2025-10-03 00:00:00+00:00,CSP1_L_IUSA_DE,93407.151
2025-10-07 00:00:00+00:00,CSP1_L_IUSA_DE,93419.964
2023-10-09 00:00:00+00:00,SWDA_L_EUNL_DE,8530.682
2023-10-10 00:00:00+00:00,SWDA_L_EUNL_DE,8544.824
2023-10-11 00:00:00+00:00,SWDA_L_EUNL_DE,8533.297
2023-10-12 00:00:00+00:00,SWDA_L_EUNL_DE,8541.471
2023-10-13 00:00:00+00:00,SWDA_L_EUNL_DE,8552.759
2023-10-16 00:00:00+00:00,SWDA_L_EUNL_DE,8548.78
2023-10-17 00:00:00+00:00,SWDA_L_EUNL_DE,8577.21
2023-10-18 00:00:00+00:00,SWDA_L_EUNL_DE,8570.602
2023-10-19 00:00:00+00:00,SWDA_L_EUNL_DE,8612.941
2023-10-20 00:00:00+00:00,SWDA_L_EUNL_DE,8613.539
2023-10-23 00:00:00+00:00,SWDA_L_EUNL_DE,8599.417
2023-10-24 00:00:00+00:00,SWDA_L_EUNL_DE,8606.079
2023-10-25 00:00:00+00:00,SWDA_L_EUNL_DE,8621.688
2023-10-26 00:00:00+00:00,SWDA_L_EUNL_DE,8592.038
2023-10-27 00:00:00+00:00,SWDA_L_EUNL_DE,8618.65
2023-10-30 00:00:00+00:00,SWDA_L_EUNL_DE,8631.789
2023-10-31 00:00:00+00:00,SWDA_L_EUNL_DE,8612.842
2023-11-01 00:00:00+00:00,SWDA_L_EUNL_DE,8591.275
2023-11-02 00:00:00+00:00,SWDA_L_EUNL_DE,8613.416
2023-11-03 00:00:00+00:00,SWDA_L_EUNL_DE,8566.883
2023-11-06 00:00:00+00:00,SWDA_L_EUNL_DE,8574.241
2023-11-07 00:00:00+00:00,SWDA_L_EUNL_DE,8585.41
2023-11-08 00:00:00+00:00,SWDA_L_EUNL_DE,8606.5
2023-11-09 00:00:00+00:00,SWDA_L_EUNL_DE,8626.873
2023-11-10 00:00:00+00:00,SWDA_L_EUNL_DE,8644.749
2023-11-13 00:00:00+00:00,SWDA_L_EUNL_DE,8624.66
2023-11-14 00:00:00+00:00,SWDA_L_EUNL_DE,8600.88
2023-11-15 00:00:00+00:00,SWDA_L_EUNL_DE,8632.466
2023-11-16 00:00:00+00:00,SWDA_L_EUNL_DE,8642.658
2023-11-17 00:00:00+00:00,SWDA_L_EUNL_DE,8652.395
2023-11-20 00:00:00+00:00,SWDA_L_EUNL_DE,8660.056
2023-11-21 00:00:00+00:00,SWDA_L_EUNL_DE,8623.394
2023-11-22 00:00:00+00:00,SWDA_L_EUNL_DE,8624.756
2023-11-23 00:00:00+00:00,SWDA_L_EUNL_DE,8599.01
2023-11-24 00:00:00+00:00,SWDA_L_EUNL_DE,8570.092
2023-11-27 00:00:00+00:00,SWDA_L_EUNL_DE,8573.34
2023-11-28 00:00:00+00:00,SWDA_L_EUNL_DE,8563.593
2023-11-29 00:00:00+00:00,SWDA_L_EUNL_DE,8548.223
2023-11-30 00:00:00+00:00,SWDA_L_EUNL_DE,8524.357
2023-12-01 00:00:00+00:00,SWDA_L_EUNL_DE,8478.265
2023-12-04 00:00:00+00:00,SWDA_L_EUNL_DE,8463.231
2023-12-05 00:00:00+00:00,SWDA_L_EUNL_DE,8497.058
2023-12-06 00:00:00+00:00,SWDA_L_EUNL_DE,8519.61
2023-12-07 00:00:00+00:00,SWDA_L_EUNL_DE,8480.493
2023-12-08 00:00:00+00:00,SWDA_L_EUNL_DE,8476.146
2023-12-11 00:00:00+00:00,SWDA_L_EUNL_DE,8466.675
2023-12-12 00:00:00+00:00,SWDA_L_EUNL_DE,8498.121
2023-12-13 00:00:00+00:00,SWDA_L_EUNL_DE,8512.223
2023-12-14 00:00:00+00:00,SWDA_L_EUNL_DE,8512.216
2023-12-15 00:00:00+00:00,SWDA_L_EUNL_DE,8495.447
2023-12-18 00:00:00+00:00,SWDA_L_EUNL_DE,8533.137
2023-12-19 00:00:00+00:00,SWDA_L_EUNL_DE,8508.614
2023-12-20 00:00:00+00:00,SWDA_L_EUNL_DE,8552.586
2023-12-21 00:00:00+00:00,SWDA_L_EUNL_DE,8576.665
2023-12-22 00:00:00+00:00,SWDA_L_EUNL_DE,8528.885
2023-12-27 00:00:00+00:00,SWDA_L_EUNL_DE,8578.874
2023-12-28 00:00:00+00:00,SWDA_L_EUNL_DE,8592.95
2023-12-29 00:00:00+00:00,SWDA_L_EUNL_DE,8579.796
2024-01-02 00:00:00+00:00,SWDA_L_EUNL_DE,8578.359
2024-01-03 00:00:00+00:00,SWDA_L_EUNL_DE,8531.265
2024-01-04 00:00:00+00:00,SWDA_L_EUNL_DE,8532.241
2024-01-05 00:00:00+00:00,SWDA_L_EUNL_DE,8506.116
2024-01-08 00:00:00+00:00,SWDA_L_EUNL_DE,8501.506
2024-01-09 00:00:00+00:00,SWDA_L_EUNL_DE,8496.917
2024-01-10 00:00:00+00:00,SWDA_L_EUNL_DE,8509.103
2024-01-11 00:00:00+00:00,SWDA_L_EUNL_DE,8515.523
2024-01-12 00:00:00+00:00,SWDA_L_EUNL_DE,8497.794
2024-01-15 00:00:00+00:00,SWDA_L_EUNL_DE,8495.789
2024-01-16 00:00:00+00:00,SWDA_L_EUNL_DE,8494.296
2024-01-17 00:00:00+00:00,SWDA_L_EUNL_DE,8469.417
2024-01-18 00:00:00+00:00,SWDA_L_EUNL_DE,8467.456
2024-01-19 00:00:00+00:00,SWDA_L_EUNL_DE,8493.562
2024-01-22 00:00:00+00:00,SWDA_L_EUNL_DE,8462.411
2024-01-23 00:00:00+00:00,SWDA_L_EUNL_DE,8454.979
2024-01-24 00:00:00+00:00,SWDA_L_EUNL_DE,8451.822
2024-01-25 00:00:00+00:00,SWDA_L_EUNL_DE,8431.442
2024-01-26 00:00:00+00:00,SWDA_L_EUNL_DE,8443.447
2024-01-29 00:00:00+00:00,SWDA_L_EUNL_DE,8423.034
2024-01-30 00:00:00+00:00,SWDA_L_EUNL_DE,8457.8
2024-01-31 00:00:00+00:00,SWDA_L_EUNL_DE,8429.702
2024-02-01 00:00:00+00:00,SWDA_L_EUNL_DE,8438.198
2024-02-02 00:00:00+00:00,SWDA_L_EUNL_DE,8435.707
2024-02-05 00:00:00+00:00,SWDA_L_EUNL_DE,8464.1
2024-02-06 00:00:00+00:00,SWDA_L_EUNL_DE,8437.291
2024-02-07 00:00:00+00:00,SWDA_L_EUNL_DE,8425.648
2024-02-08 00:00:00+00:00,SWDA_L_EUNL_DE,8435.939
2024-02-09 00:00:00+00:00,SWDA_L_EUNL_DE,8438.493
2024-02-12 00:00:00+00:00,SWDA_L_EUNL_DE,8435.249
2024-02-13 00:00:00+00:00,SWDA_L_EUNL_DE,8403.064
2024-02-14 00:00:00+00:00,SWDA_L_EUNL_DE,8445.199
2024-02-15 00:00:00+00:00,SWDA_L_EUNL_DE,8451.969
2024-02-16 00:00:00+00:00,SWDA_L_EUNL_DE,8457.552
2024-02-19 00:00:00+00:00,SWDA_L_EUNL_DE,8454.751
2024-02-20 00:00:00+00:00,SWDA_L_EUNL_DE,8455.076
2024-02-21 00:00:00+00:00,SWDA_L_EUNL_DE,8467.649
2024-02-22 00:00:00+00:00,SWDA_L_EUNL_DE,8458.221
2024-02-23 00:00:00+00:00,SWDA_L_EUNL_DE,8439.428
2024-02-26 00:00:00+00:00,SWDA_L_EUNL_DE,8460.881
2024-02-27 00:00:00+00:00,SWDA_L_EUNL_DE,8456.058
2024-02-28 00:00:00+00:00,SWDA_L_EUNL_DE,8461.262
2024-02-29 00:00:00+00:00,SWDA_L_EUNL_DE,8453.482
2024-03-01 00:00:00+00:00,SWDA_L_EUNL_DE,8465.701
2024-03-04 00:00:00+00:00,SWDA_L_EUNL_DE,8456.042
2024-03-05 00:00:00+00:00,SWDA_L_EUNL_DE,8441.813
2024-03-06 00:00:00+00:00,SWDA_L_EUNL_DE,8447.385
2024-03-07 00:00:00+00:00,SWDA_L_EUNL_DE,8447.066
2024-03-08 00:00:00+00:00,SWDA_L_EUNL_DE,8411.045
2024-03-11 00:00:00+00:00,SWDA_L_EUNL_DE,8431.643
2024-03-12 00:00:00+00:00,SWDA_L_EUNL_DE,8446.308
2024-03-13 00:00:00+00:00,SWDA_L_EUNL_DE,8451.45
2024-03-14 00:00:00+00:00,SWDA_L_EUNL_DE,8437.241
2024-03-15 00:00:00+00:00,SWDA_L_EUNL_DE,8448.696
2024-03-18 00:00:00+00:00,SWDA_L_EUNL_DE,8441.742
2024-03-19 00:00:00+00:00,SWDA_L_EUNL_DE,8434.733
2024-03-20 00:00:00+00:00,SWDA_L_EUNL_DE,8436.721
2024-03-21 00:00:00+00:00,SWDA_L_EUNL_DE,8474.128
2024-03-22 00:00:00+00:00,SWDA_L_EUNL_DE,8479.342
2024-03-25 00:00:00+00:00,SWDA_L_EUNL_DE,8471.822
2024-03-26 00:00:00+00:00,SWDA_L_EUNL_DE,8473.848
2024-03-27 00:00:00+00:00,SWDA_L_EUNL_DE,8468.882
2024-03-28 00:00:00+00:00,SWDA_L_EUNL_DE,8444.373
2024-04-02 00:00:00+00:00,SWDA_L_EUNL_DE,8463.962
2024-04-03 00:00:00+00:00,SWDA_L_EUNL_DE,8471.649
2024-04-04 00:00:00+00:00,SWDA_L_EUNL_DE,8478.064
2024-04-05 00:00:00+00:00,SWDA_L_EUNL_DE,8477.698
2024-04-08 00:00:00+00:00,SWDA_L_EUNL_DE,8476.549
2024-04-09 00:00:00+00:00,SWDA_L_EUNL_DE,8467.184
2024-04-10 00:00:00+00:00,SWDA_L_EUNL_DE,8457.251
2024-04-11 00:00:00+00:00,SWDA_L_EUNL_DE,8451.904
2024-04-12 00:00:00+00:00,SWDA_L_EUNL_DE,8447.215
2024-04-15 00:00:00+00:00,SWDA_L_EUNL_DE,8436.263
2024-04-16 00:00:00+00:00,SWDA_L_EUNL_DE,8449.844
2024-04-17 00:00:00+00:00,SWDA_L_EUNL_DE,8449.889
2024-04-18 00:00:00+00:00,SWDA_L_EUNL_DE,8454.953
2024-04-19 00:00:00+00:00,SWDA_L_EUNL_DE,8494.831
2024-04-22 00:00:00+00:00,SWDA_L_EUNL_DE,8528.619
2024-04-23 00:00:00+00:00,SWDA_L_EUNL_DE,8496.778
2024-04-24 00:00:00+00:00,SWDA_L_EUNL_DE,8499.368
2024-04-25 00:00:00+00:00,SWDA_L_EUNL_DE,8478.426
2024-04-26 00:00:00+00:00,SWDA_L_EUNL_DE,8468.661
2024-04-29 00:00:00+00:00,SWDA_L_EUNL_DE,8439.844
2024-04-30 00:00:00+00:00,SWDA_L_EUNL_DE,8432.42
2024-05-02 00:00:00+00:00,SWDA_L_EUNL_DE,8461.143
2024-05-03 00:00:00+00:00,SWDA_L_EUNL_DE,8482.264
2024-05-07 00:00:00+00:00,SWDA_L_EUNL_DE,8487.514
2024-05-08 00:00:00+00:00,SWDA_L_EUNL_DE,8504.043
2024-05-09 00:00:00+00:00,SWDA_L_EUNL_DE,8512.026
2024-05-10 00:00:00+00:00,SWDA_L_EUNL_DE,8506.02
2024-05-13 00:00:00+00:00,SWDA_L_EUNL_DE,8497.805
2024-05-14 00:00:00+00:00,SWDA_L_EUNL_DE,8493.031
2024-05-15 00:00:00+00:00,SWDA_L_EUNL_DE,8480.815
2024-05-16 00:00:00+00:00,SWDA_L_EUNL_DE,8480.747
2024-05-17 00:00:00+00:00,SWDA_L_EUNL_DE,8460.028
2024-05-20 00:00:00+00:00,SWDA_L_EUNL_DE,8448.08
2024-05-21 00:00:00+00:00,SWDA_L_EUNL_DE,8437.193
2024-05-22 00:00:00+00:00,SWDA_L_EUNL_DE,8416.698
2024-05-23 00:00:00+00:00,SWDA_L_EUNL_DE,8415.359
2024-05-24 00:00:00+00:00,SWDA_L_EUNL_DE,8419.492
2024-05-28 00:00:00+00:00,SWDA_L_EUNL_DE,8410.893
2024-05-29 00:00:00+00:00,SWDA_L_EUNL_DE,8406.455
2024-05-30 00:00:00+00:00,SWDA_L_EUNL_DE,8409.962
2024-05-31 00:00:00+00:00,SWDA_L_EUNL_DE,8422.364
2024-06-03 00:00:00+00:00,SWDA_L_EUNL_DE,8407.077
2024-06-04 00:00:00+00:00,SWDA_L_EUNL_DE,8411.618
2024-06-05 00:00:00+00:00,SWDA_L_EUNL_DE,8408.355
2024-06-06 00:00:00+00:00,SWDA_L_EUNL_DE,8410.294
2024-06-07 00:00:00+00:00,SWDA_L_EUNL_DE,8392.35
2024-06-10 00:00:00+00:00,SWDA_L_EUNL_DE,8341.058
2024-06-11 00:00:00+00:00,SWDA_L_EUNL_DE,8336.964
2024-06-12 00:00:00+00:00,SWDA_L_EUNL_DE,8350.945
2024-06-13 00:00:00+00:00,SWDA_L_EUNL_DE,8333.209
2024-06-14 00:00:00+00:00,SWDA_L_EUNL_DE,8334.683
2024-06-17 00:00:00+00:00,SWDA_L_EUNL_DE,8350.615
2024-06-18 00:00:00+00:00,SWDA_L_EUNL_DE,8360.156
2024-06-19 00:00:00+00:00,SWDA_L_EUNL_DE,8343.122
2024-06-20 00:00:00+00:00,SWDA_L_EUNL_DE,8357.398
2024-06-21 00:00:00+00:00,SWDA_L_EUNL_DE,8358.0
2024-06-24 00:00:00+00:00,SWDA_L_EUNL_DE,8353.404
2024-06-25 00:00:00+00:00,SWDA_L_EUNL_DE,8348.417
2024-06-26 00:00:00+00:00,SWDA_L_EUNL_DE,8357.177
2024-06-27 00:00:00+00:00,SWDA_L_EUNL_DE,8365.011
2024-06-28 00:00:00+00:00,SWDA_L_EUNL_DE,8380.239
2024-07-01 00:00:00+00:00,SWDA_L_EUNL_DE,8384.586
2024-07-02 00:00:00+00:00,SWDA_L_EUNL_DE,8364.621
2024-07-03 00:00:00+00:00,SWDA_L_EUNL_DE,8360.924
2024-07-04 00:00:00+00:00,SWDA_L_EUNL_DE,8371.322
2024-07-05 00:00:00+00:00,SWDA_L_EUNL_DE,8355.196
2024-07-08 00:00:00+00:00,SWDA_L_EUNL_DE,8345.366
2024-07-09 00:00:00+00:00,SWDA_L_EUNL_DE,8354.091
2024-07-10 00:00:00+00:00,SWDA_L_EUNL_DE,8331.401
2024-07-11 00:00:00+00:00,SWDA_L_EUNL_DE,8315.046
2024-07-12 00:00:00+00:00,SWDA_L_EUNL_DE,8296.994
2024-07-15 00:00:00+00:00,SWDA_L_EUNL_DE,8302.864
2024-07-16 00:00:00+00:00,SWDA_L_EUNL_DE,8301.045
2024-07-17 00:00:00+00:00,SWDA_L_EUNL_DE,8305.421
2024-07-18 00:00:00+00:00,SWDA_L_EUNL_DE,8311.456
2024-07-19 00:00:00+00:00,SWDA_L_EUNL_DE,8331.04
2024-07-22 00:00:00+00:00,SWDA_L_EUNL_DE,8325.473
2024-07-23 00:00:00+00:00,SWDA_L_EUNL_DE,8307.718
2024-07-24 00:00:00+00:00,SWDA_L_EUNL_DE,8301.922
2024-07-25 00:00:00+00:00,SWDA_L_EUNL_DE,8329.002
2024-07-26 00:00:00+00:00,SWDA_L_EUNL_DE,8343.055
2024-07-29 00:00:00+00:00,SWDA_L_EUNL_DE,8331.997
2024-07-30 00:00:00+00:00,SWDA_L_EUNL_DE,8323.618
2024-07-31 00:00:00+00:00,SWDA_L_EUNL_DE,8332.067
2024-08-01 00:00:00+00:00,SWDA_L_EUNL_DE,8352.525
2024-08-02 00:00:00+00:00,SWDA_L_EUNL_DE,8422.226
2024-08-05 00:00:00+00:00,SWDA_L_EUNL_DE,8489.254
2024-08-06 00:00:00+00:00,SWDA_L_EUNL_DE,8510.962
2024-08-07 00:00:00+00:00,SWDA_L_EUNL_DE,8490.493
2024-08-08 00:00:00+00:00,SWDA_L_EUNL_DE,8471.996
2024-08-09 00:00:00+00:00,SWDA_L_EUNL_DE,8456.767
2024-08-12 00:00:00+00:00,SWDA_L_EUNL_DE,8461.118
2024-08-13 00:00:00+00:00,SWDA_L_EUNL_DE,8438.97
2024-08-14 00:00:00+00:00,SWDA_L_EUNL_DE,8482.324
2024-08-15 00:00:00+00:00,SWDA_L_EUNL_DE,8440.429
2024-08-16 00:00:00+00:00,SWDA_L_EUNL_DE,8419.755
2024-08-19 00:00:00+00:00,SWDA_L_EUNL_DE,8421.04
2024-08-20 00:00:00+00:00,SWDA_L_EUNL_DE,8424.792
2024-08-21 00:00:00+00:00,SWDA_L_EUNL_DE,8418.432
2024-08-22 00:00:00+00:00,SWDA_L_EUNL_DE,8385.607
2024-08-23 00:00:00+00:00,SWDA_L_EUNL_DE,8367.033
2024-08-27 00:00:00+00:00,SWDA_L_EUNL_DE,8335.394
2024-08-28 00:00:00+00:00,SWDA_L_EUNL_DE,8324.287
2024-08-29 00:00:00+00:00,SWDA_L_EUNL_DE,8313.487
2024-08-30 00:00:00+00:00,SWDA_L_EUNL_DE,8316.726
2024-09-02 00:00:00+00:00,SWDA_L_EUNL_DE,8317.973
2024-09-03 00:00:00+00:00,SWDA_L_EUNL_DE,8323.718
2024-09-04 00:00:00+00:00,SWDA_L_EUNL_DE,8325.004
2024-09-05 00:00:00+00:00,SWDA_L_EUNL_DE,8321.834
2024-09-06 00:00:00+00:00,SWDA_L_EUNL_DE,8332.317
2024-09-09 00:00:00+00:00,SWDA_L_EUNL_DE,8340.328
2024-09-10 00:00:00+00:00,SWDA_L_EUNL_DE,8338.696
2024-09-11 00:00:00+00:00,SWDA_L_EUNL_DE,8350.339
2024-09-12 00:00:00+00:00,SWDA_L_EUNL_DE,8336.724
2024-09-13 00:00:00+00:00,SWDA_L_EUNL_DE,8332.822
2024-09-16 00:00:00+00:00,SWDA_L_EUNL_DE,8326.586
2024-09-17 00:00:00+00:00,SWDA_L_EUNL_DE,8342.637
2024-09-18 00:00:00+00:00,SWDA_L_EUNL_DE,8319.796
2024-09-19 00:00:00+00:00,SWDA_L_EUNL_DE,8295.141
2024-09-20 00:00:00+00:00,SWDA_L_EUNL_DE,8292.584
2024-09-23 00:00:00+00:00,SWDA_L_EUNL_DE,8235.416
2024-09-24 00:00:00+00:00,SWDA_L_EUNL_DE,8234.548
2024-09-25 00:00:00+00:00,SWDA_L_EUNL_DE,8254.322
2024-09-26 00:00:00+00:00,SWDA_L_EUNL_DE,8231.603
2024-09-27 00:00:00+00:00,SWDA_L_EUNL_DE,8233.161
2024-09-30 00:00:00+00:00,SWDA_L_EUNL_DE,8215.697
2024-10-01 00:00:00+00:00,SWDA_L_EUNL_DE,8234.196
2024-10-02 00:00:00+00:00,SWDA_L_EUNL_DE,8224.046
2024-10-03 00:00:00+00:00,SWDA_L_EUNL_DE,8297.617
2024-10-04 00:00:00+00:00,SWDA_L_EUNL_DE,8269.648
2024-10-07 00:00:00+00:00,SWDA_L_EUNL_DE,8290.032
2024-10-08 00:00:00+00:00,SWDA_L_EUNL_DE,8278.972
