Date,price_a,price_b,spread_pct
2024-10-09,8227.0,98.29199981689452,8269.958913569622
2024-10-10,8246.0,98.4520034790039,8275.654845620851
2024-10-11,8276.0,98.81999969482422,8274.822936205152
2024-10-14,8326.0,99.63400268554688,8256.584876226987
2024-10-15,8279.0,99.40599822998048,8228.471266740004
2024-10-16,8308.0,99.35399627685548,8262.018953771414
2024-10-17,8350.0,100.2249984741211,8231.254803816273
2024-10-18,8338.0,100.12000274658205,8228.006163867836
2024-10-21,8314.0,99.73200225830078,8236.341206172885
2024-10-22,8320.0,99.86199951171876,8231.49750724113
2024-10-23,8286.5,99.53199768066406,8225.463361627882
2024-10-24,8282.0,99.39199829101562,8232.662731813329
2024-10-25,8312.0,99.73999786376952,8233.667714082967
2024-10-28,8308.0,99.68000030517578,8234.670921513445
2024-10-29,8290.0,99.76000213623048,8209.943687330042
2024-10-30,8291.0,99.26200103759766,8252.642414351089
2024-10-31,8231.0,97.5719985961914,8335.821873511655
2024-11-01,8234.0,98.29399871826172,8276.910195301916
2024-11-04,8195.0,97.4800033569336,8306.852398222762
2024-11-05,8219.0,97.95800018310548,8290.330534144066
2024-11-06,8411.0,101.0250015258789,8225.661839109609
2024-11-07,8448.0,101.625,8212.915129151292
2024-11-08,8492.0,102.3550033569336,8196.614451163268
2024-11-11,8560.0,103.49500274658205,8170.93074335195
2024-11-12,8578.0,103.13999938964844,8216.850931512536
2024-11-13,8601.0,103.5250015258789,8208.138008430693
2024-11-14,8604.0,103.4250030517578,8219.07154568246
2024-11-15,8528.5,102.0749969482422,8255.1312808997
2024-11-18,8558.0,102.3949966430664,8257.830246171015
2024-11-19,8539.0,102.3000030517578,8247.018323821327
2024-11-20,8517.0,102.36000061035156,8220.633010174763
2024-11-21,8633.0,103.66000366210938,8228.188013710831
2024-11-22,8719.5,104.9000015258789,8212.201976325894
2024-11-25,8741.0,104.6449966430664,8253.003278135384
2024-11-26,8750.0,104.80999755859376,8248.440228813415
2024-11-27,8663.0,103.94000244140624,8234.615928918769
2024-11-28,8690.0,104.43000030517578,8221.363568519788
2024-11-29,8706.5,104.80500030517578,8207.332641236613
2024-12-02,8770.0,105.70500183105467,8196.674564195971
2024-12-03,8767.0,105.62999725341795,8199.725672591852
2024-12-04,8774.0,105.9749984741211,8179.311277501547
2024-12-05,8774.0,105.84500122070312,8189.479804251558
2024-12-06,8779.0,105.8949966430664,8190.287811794189
2024-12-09,8733.0,105.5500030517578,8173.803645195217
2024-12-10,8714.0,105.75499725341795,8139.799750662249
2024-12-11,8755.0,106.37000274658205,8130.703933380619
2024-12-12,8772.0,106.1050033569336,8167.28214737555
2024-12-13,8770.5,105.59500122070312,8205.790897874853
2024-12-16,8753.0,105.79000091552734,8173.938864022901
2024-12-17,8712.0,105.48500061035156,8158.994121999432
2024-12-18,8722.0,105.68499755859376,8152.82698725934
2024-12-19,8597.0,104.00499725341795,8165.948970752435
2024-12-20,8627.0,104.23999786376952,8176.093799689599
2024-12-23,8641.0,104.0,8208.653846153848
2024-12-27,8659.0,104.55999755859376,8181.369741949003
2024-12-30,8623.0,103.58999633789062,8224.162858229509
2025-01-02,8728.0,105.36499786376952,8183.585798848274
2025-01-03,8717.0,105.16999816894533,8188.485453804982
2025-01-06,8780.0,105.76000213623048,8201.815263477773
2025-01-07,8719.0,105.00499725341795,8203.414340326735
2025-01-08,8763.0,105.08000183105467,8239.360341931626
2025-01-09,8810.0,105.18499755859376,8275.719165741628
2025-01-10,8740.0,104.1449966430664,8292.145836784062
2025-01-13,8725.0,104.01499938964844,8288.213287696573
2025-01-14,8761.0,103.8249969482422,8338.23766676097
2025-01-15,8869.0,105.45999908447266,8309.823702820251
2025-01-16,8905.0,105.79000091552734,8317.619739989026
2025-01-17,9015.0,106.70500183105467,8348.526165880574
2025-01-20,8978.0,106.21499633789062,8352.667052248658
2025-01-21,8984.0,106.27999877929688,8353.142739168024
2025-01-22,9061.0,107.18499755859376,8353.608439974738
2025-01-23,9048.0,107.31999969482422,8330.861000492869
2025-01-24,8994.5,106.83999633789062,8318.663710502315
2025-01-27,8843.0,105.1050033569336,8313.49100191684
2025-01-28,8927.0,106.43499755859376,8287.27881314187
2025-01-29,8949.0,106.8249969482422,8277.252755116746
2025-01-30,8960.0,107.12000274658205,8264.450868431193
2025-01-31,9042.0,108.18000030517578,8258.291712416822
2025-02-03,8900.0,107.20500183105467,8201.851450947774
2025-02-04,8912.0,107.19499969482422,8213.820630973243
2025-02-05,8900.0,106.95500183105467,8221.256460785606
2025-02-06,9019.0,108.13999938964844,8240.114713245812
2025-02-07,8996.0,107.875,8239.28157589803
2025-02-10,9037.0,108.55500030517578,8224.81228372225
2025-02-11,9020.0,108.3000030517578,8228.71629346976
2025-02-12,8977.0,107.5500030517578,8246.815197838601
2025-02-13,9003.0,108.1050033569336,8228.014171808976
2025-02-14,8983.0,107.87000274658205,8227.616363470088
2025-02-17,9011.0,108.41500091552734,8211.580430664768
2025-02-18,8994.0,108.4800033569336,8190.928946975499
2025-02-19,9008.0,108.81500244140624,8178.270273302203
2025-02-20,8934.5,107.73500061035156,8193.033786033637
2025-02-21,8919.0,107.8499984741211,8169.819310326777
2025-02-24,8835.0,106.68000030517578,8181.777254148877
2025-02-25,8717.0,105.03500366210938,8199.138093089432
2025-02-26,8807.0,106.38999938964844,8178.033697269582
2025-02-27,8780.5,106.59500122070312,8137.253060131896
2025-02-28,8716.0,105.5250015258789,8159.653990966768
2025-03-03,8733.5,105.76499938964844,8157.457618682477
2025-03-04,8464.0,102.33499908447266,8170.875141175672
2025-03-05,8435.0,100.7750015258789,8270.131354286212
2025-03-06,8488.0,100.9749984741211,8306.041226309491
2025-03-07,8329.0,99.14800262451172,8300.572658577063
2025-03-10,8274.0,98.37999725341795,8310.246219754334
2025-03-11,8135.0,96.4540023803711,8334.071992076832
2025-03-12,8190.0,97.43199920654295,8305.862618746314
2025-03-13,8108.0,96.76399993896484,8279.149275675072
2025-03-14,8241.0,97.88200378417967,8319.320898017788
2025-03-17,8260.0,98.2519989013672,8306.953642024131
2025-03-18,8235.0,97.85199737548828,8315.770981556734
2025-03-19,8295.0,98.86799621582033,8289.974832596718
2025-03-20,8299.0,99.22799682617188,8263.567002706133
2025-03-21,8292.0,98.90799713134766,8283.548591109782
2025-03-24,8420.0,100.68000030517578,8263.130685814214
2025-03-25,8417.5,100.86499786376952,8245.31321893137
2025-03-26,8399.5,100.38500213623048,8267.285771036999
2025-03-27,8323.0,99.93599700927734,8228.330380520796
2025-03-28,8185.0,97.81999969482422,8267.40955380833
2025-03-31,8128.0,97.1780014038086,8264.0328907623
2025-04-01,8228.0,98.33599853515624,8267.230843807822
2025-04-02,8229.0,98.24400329589844,8276.083754664698
2025-04-03,7877.0,93.41400146484376,8332.35476104136
2025-04-04,7570.0,89.05000305175781,8400.841932144742
2025-04-07,7419.0,86.69200134277344,8457.882947777212
2025-04-08,7649.0,89.50800323486328,8445.604553292862
2025-04-09,7385.0,85.17400360107422,8570.485932055988
2025-04-10,7661.0,88.6240005493164,8544.385214518612
2025-04-11,7626.0,87.8499984741211,8580.705899211225
2025-04-14,7785.0,90.26200103759766,8524.891881975054
2025-04-15,7792.0,91.21399688720705,8442.548584550454
2025-04-16,7738.0,90.14600372314452,8483.852506390484
2025-04-17,7655.0,89.2239990234375,8479.53026515789
2025-04-22,7595.0,88.47799682617188,8484.055101203865
2025-04-23,7811.0,91.12000274658205,8472.212208688718
2025-04-24,7854.0,91.9520034790039,8441.4125879197
2025-04-25,7892.0,92.35800170898438,8445.00947829871
2025-04-28,7869.0,92.58999633789062,8398.75830136497
2025-04-29,7907.0,93.04199981689452,8398.312606737685
2025-04-30,7925.0,93.36000061035156,8388.646045618483
2025-05-02,8156.0,95.64800262451172,8427.099130358485
2025-05-06,8088.0,95.27999877929688,8388.66509616016
2025-05-07,8061.0,94.82599639892578,8400.83342766891
2025-05-08,8164.0,96.36599731445312,8371.86790726603
2025-05-09,8153.0,96.31800079345705,8364.669047152647
2025-05-12,8365.0,99.48400115966795,8308.38718034119
2025-05-13,8427.0,100.08999633789062,8319.422827783468
2025-05-14,8412.0,99.84400177001952,8325.14307406887
2025-05-15,8434.0,100.22000122070312,8315.485828449313
2025-05-16,8485.0,100.95500183105467,8304.73463038454
2025-05-19,8448.0,100.375,8316.438356164383
2025-05-20,8472.0,100.61000061035156,8320.634080712183
2025-05-21,8418.0,99.79199981689452,8335.545951024078
2025-05-22,8322.0,99.06800079345705,8300.290642131971
2025-05-23,8225.0,97.9499969482422,8297.141660296504
2025-05-27,8359.0,99.6520004272461,8288.190868383757
2025-05-28,8370.0,99.73999786376952,8291.818908430512
2025-05-29,8363.0,99.302001953125,8321.783887043599
2025-05-30,8361.0,99.30799865722656,8319.261401953121
2025-06-02,8335.0,98.87000274658205,8330.261725959284
2025-06-03,8419.0,100.06500244140624,8313.530999441891
2025-06-04,8426.0,100.08999633789062,8318.42372693764
2025-06-05,8432.0,100.11499786376952,8322.314518224093
2025-06-06,8466.0,100.5,8323.880597014926
2025-06-09,8463.0,100.48999786376952,8321.733684851868
2025-06-10,8493.0,100.48999786376952,8351.587402274243
2025-06-11,8520.0,100.49500274658205,8378.033501312357
2025-06-12,8483.0,99.5979995727539,8417.239338530464
2025-06-13,8446.0,99.21199798583984,8413.083267615944
2025-06-16,8488.0,99.5979995727539,8422.259519680136
2025-06-17,8477.0,99.4020004272461,8427.997387944371
2025-06-18,8503.0,99.33599853515624,8459.837446029884
2025-06-19,8414.0,98.53600311279295,8439.010853087473
2025-06-20,8454.0,98.8479995727539,8452.525125991753
2025-06-23,8434.0,98.6240005493164,8451.670945230642
2025-06-24,8495.0,99.55599975585938,8432.886034826872
2025-06-25,8492.5,99.43800354003906,8440.49729244661
2025-06-26,8481.0,99.54000091552734,8420.192808916321
2025-06-27,8575.0,100.375,8442.963885429639
2025-06-30,8586.0,100.15499877929688,8472.712400426706
2025-07-01,8587.0,99.96600341796876,8489.920279294169
2025-07-02,8673.0,100.23999786376952,8552.234821260652
2025-07-03,8719.0,101.2300033569336,8513.05908413052
2025-07-04,8681.0,100.55999755859376,8532.657329711848
2025-07-07,8676.0,100.88500213623048,8499.890782858216
2025-07-08,8706.0,100.91500091552734,8527.062300963074
2025-07-09,8726.0,101.25,8518.271604938273
2025-07-10,8781.0,101.9800033569336,8510.511581634482
2025-07-11,8777.0,101.33499908447266,8561.37077939233
2025-07-14,8817.0,101.4749984741211,8588.83974632291
2025-07-15,8845.0,102.02999877929688,8569.019019722617
2025-07-16,8737.0,100.48500061035156,8594.83002132753
2025-07-17,8863.0,102.55500030517578,8542.191968822703
2025-07-18,8860.0,102.20999908447266,8568.427824441666
2025-07-21,8872.0,102.30999755859376,8571.684304282124
2025-07-22,8831.0,101.62000274658205,8590.218226053952
2025-07-23,8865.0,102.51000213623048,8547.936606438534
2025-07-24,8938.0,102.7300033569336,8600.47669417967
2025-07-25,8992.0,102.94499969482422,8634.761306189106
2025-07-28,9002.0,103.8249969482422,8570.359031638196
2025-07-29,9012.5,104.25499725341795,8544.669548158785
2025-07-30,9045.0,104.74500274658205,8535.256826412322
2025-07-31,9074.0,104.98999786376952,8542.728054699106
2025-08-01,8873.0,101.8249969482422,8613.970307811705
2025-08-04,8971.0,103.0199966430664,8608.018144362635
2025-08-05,8950.0,102.73999786376952,8611.310284303743
2025-08-06,8986.0,103.04000091552734,8620.885015681204
2025-08-07,8953.0,103.2300033569336,8572.866132769199
2025-08-08,8980.0,103.5500030517578,8572.13880767487
2025-08-11,9014.0,104.18499755859376,8551.917465305422
2025-08-12,9008.0,104.15499877929688,8548.648750011354
2025-08-13,9010.0,104.30999755859376,8537.71470700959
2025-08-14,9021.0,104.86000061035156,8502.899053492343
2025-08-15,9024.0,104.5500030517578,8531.27664906202
2025-08-18,9041.0,104.7300033569336,8532.674219618886
2025-08-19,9050.0,104.7300033569336,8541.26774555369
2025-08-20,9020.0,104.125,8562.665066026411
2025-08-21,9049.0,104.56999969482422,8553.533543471825
2025-08-22,9100.0,105.12999725341795,8555.950002608932
2025-08-26,9059.0,104.80500030517578,8543.671555385341
2025-08-27,9103.0,105.6750030517578,8514.146900512987
2025-08-28,9088.0,105.34500122070312,8526.892491044902
2025-08-29,9056.0,104.58499908447266,8558.985589975026
2025-09-01,9060.0,104.8499984741211,8540.915719456281
2025-09-02,9030.0,103.63500213623048,8613.272363452907
2025-09-03,9064.0,104.38999938964844,8582.824076056857
2025-09-04,9125.0,105.25,8569.833729216152
2025-09-05,9072.0,104.5500030517578,8577.187695067669
2025-09-08,9125.0,105.19499969482422,8574.36667757219
2025-09-09,9115.0,105.2300033569336,8561.97824690976
2025-09-10,9148.0,105.8000030517578,8546.502586133916
2025-09-11,9207.0,106.43499755859376,8550.350177282087
2025-09-12,9207.0,106.49500274658205,8545.476090468948
2025-09-15,9225.0,106.63500213623048,8551.005594030648
2025-09-16,9176.0,105.73999786376952,8577.889337412254
2025-09-17,9164.0,105.66999816894533,8572.281781767977
2025-09-18,9288.0,106.86000061035156,8591.746160349796
2025-09-19,9316.0,106.96499633789062,8609.39122044354
2025-09-22,9345.0,107.18000030517578,8618.977396334943
2025-09-23,9361.0,107.29499816894533,8624.544629061169
2025-09-24,9350.0,107.1050033569336,8629.750905138004
2025-09-25,9359.0,106.95500183105467,8650.408900729492
2025-09-26,9338.0,107.06500244140624,8621.804312394645
2025-09-29,9380.0,107.34500122070312,8638.180533171324
2025-09-30,9353.0,107.19499969482422,8625.220417582219
2025-10-01,9397.0,108.03500366210938,8598.106800079433
2025-10-02,9452.0,108.41999816894533,8617.94886518208
2025-10-03,9486.0,108.87000274658205,8613.143897020625
2025-10-06,9490.0,109.23999786376952,8587.294201373697
2025-10-07,9470.0,109.0199966430664,8586.479812510877
2025-10-08,9530.0,110.01000213623048,8562.84866370474
2025-10-09,9564.0,110.0999984741211,8586.648621750897
2025-10-10,9399.0,107.91999816894533,8609.229206329455
