date,pair,A_ticker,A_price,B_ticker,B_price,fx_used,curA,curB,denom
2019-12-29,IWDA_AS_XDWD_DE,IWDA.AS,56.209999084472656,XDWD.DE,61.93000030517578,1.0,EUR,EUR,B
2020-01-01,IWDA_AS_XDWD_DE,IWDA.AS,56.71500015258789,XDWD.DE,62.03799819946289,1.0,EUR,EUR,B
2020-01-02,IWDA_AS_XDWD_DE,IWDA.AS,56.685001373291016,XDWD.DE,62.02000045776367,1.0,EUR,EUR,B
2020-01-05,IWDA_AS_XDWD_DE,IWDA.AS,56.529998779296875,XDWD.DE,61.880001068115234,1.0,EUR,EUR,B
2020-01-06,IWDA_AS_XDWD_DE,IWDA.AS,56.900001525878906,XDWD.DE,62.22800064086914,1.0,EUR,EUR,B
2020-01-07,IWDA_AS_XDWD_DE,IWDA.AS,57.08000183105469,XDWD.DE,62.3120002746582,1.0,EUR,EUR,B
2020-01-08,IWDA_AS_XDWD_DE,IWDA.AS,57.46500015258789,XDWD.DE,62.902000427246094,1.0,EUR,EUR,B
2020-01-09,IWDA_AS_XDWD_DE,IWDA.AS,57.41999816894531,XDWD.DE,62.832000732421875,1.0,EUR,EUR,B
2020-01-12,IWDA_AS_XDWD_DE,IWDA.AS,57.375,XDWD.DE,62.763999938964844,1.0,EUR,EUR,B
2020-01-13,IWDA_AS_XDWD_DE,IWDA.AS,57.584999084472656,XDWD.DE,63.02000045776367,1.0,EUR,EUR,B
2020-01-14,IWDA_AS_XDWD_DE,IWDA.AS,57.61000061035156,XDWD.DE,63.0099983215332,1.0,EUR,EUR,B
2020-01-15,IWDA_AS_XDWD_DE,IWDA.AS,57.845001220703125,XDWD.DE,63.25600051879883,1.0,EUR,EUR,B
2020-01-16,IWDA_AS_XDWD_DE,IWDA.AS,58.29999923706055,XDWD.DE,63.779998779296875,1.0,EUR,EUR,B
2020-01-19,IWDA_AS_XDWD_DE,IWDA.AS,58.375,XDWD.DE,63.82600021362305,1.0,EUR,EUR,B
2020-01-20,IWDA_AS_XDWD_DE,IWDA.AS,58.29499816894531,XDWD.DE,63.763999938964844,1.0,EUR,EUR,B
2020-01-21,IWDA_AS_XDWD_DE,IWDA.AS,58.400001525878906,XDWD.DE,63.83599853515625,1.0,EUR,EUR,B
2020-01-22,IWDA_AS_XDWD_DE,IWDA.AS,58.185001373291016,XDWD.DE,63.70000076293945,1.0,EUR,EUR,B
2020-01-23,IWDA_AS_XDWD_DE,IWDA.AS,58.470001220703125,XDWD.DE,63.95399856567383,1.0,EUR,EUR,B
2020-01-26,IWDA_AS_XDWD_DE,IWDA.AS,57.22999954223633,XDWD.DE,62.641998291015625,1.0,EUR,EUR,B
2020-01-27,IWDA_AS_XDWD_DE,IWDA.AS,57.834999084472656,XDWD.DE,63.263999938964844,1.0,EUR,EUR,B
2020-01-28,IWDA_AS_XDWD_DE,IWDA.AS,58.0,XDWD.DE,63.428001403808594,1.0,EUR,EUR,B
2020-01-29,IWDA_AS_XDWD_DE,IWDA.AS,57.349998474121094,XDWD.DE,62.77000045776367,1.0,EUR,EUR,B
2020-01-30,IWDA_AS_XDWD_DE,IWDA.AS,56.689998626708984,XDWD.DE,62.06399917602539,1.0,EUR,EUR,B
2020-02-02,IWDA_AS_XDWD_DE,IWDA.AS,57.04999923706055,XDWD.DE,62.36000061035156,1.0,EUR,EUR,B
2020-02-03,IWDA_AS_XDWD_DE,IWDA.AS,58.08000183105469,XDWD.DE,63.534000396728516,1.0,EUR,EUR,B
2020-02-04,IWDA_AS_XDWD_DE,IWDA.AS,58.61000061035156,XDWD.DE,64.06999969482422,1.0,EUR,EUR,B
2020-02-05,IWDA_AS_XDWD_DE,IWDA.AS,59.04999923706055,XDWD.DE,64.54399871826172,1.0,EUR,EUR,B
2020-02-06,IWDA_AS_XDWD_DE,IWDA.AS,59.025001525878906,XDWD.DE,64.50399780273438,1.0,EUR,EUR,B
2020-02-09,IWDA_AS_XDWD_DE,IWDA.AS,59.165000915527344,XDWD.DE,64.69000244140625,1.0,EUR,EUR,B
2020-02-10,IWDA_AS_XDWD_DE,IWDA.AS,59.60499954223633,XDWD.DE,65.1719970703125,1.0,EUR,EUR,B
2020-02-11,IWDA_AS_XDWD_DE,IWDA.AS,59.94499969482422,XDWD.DE,65.55000305175781,1.0,EUR,EUR,B
2020-02-12,IWDA_AS_XDWD_DE,IWDA.AS,60.15999984741211,XDWD.DE,65.79399871826172,1.0,EUR,EUR,B
2020-02-13,IWDA_AS_XDWD_DE,IWDA.AS,60.15999984741211,XDWD.DE,65.77799987792969,1.0,EUR,EUR,B
2020-02-16,IWDA_AS_XDWD_DE,IWDA.AS,60.345001220703125,XDWD.DE,65.99400329589844,1.0,EUR,EUR,B
2020-02-17,IWDA_AS_XDWD_DE,IWDA.AS,59.95000076293945,XDWD.DE,65.5979995727539,1.0,EUR,EUR,B
2020-02-18,IWDA_AS_XDWD_DE,IWDA.AS,60.564998626708984,XDWD.DE,66.25399780273438,1.0,EUR,EUR,B
2020-02-19,IWDA_AS_XDWD_DE,IWDA.AS,59.904998779296875,XDWD.DE,65.41400146484375,1.0,EUR,EUR,B
2020-02-20,IWDA_AS_XDWD_DE,IWDA.AS,59.529998779296875,XDWD.DE,65.06400299072266,1.0,EUR,EUR,B
2020-02-23,IWDA_AS_XDWD_DE,IWDA.AS,57.54499816894531,XDWD.DE,62.900001525878906,1.0,EUR,EUR,B
2020-02-24,IWDA_AS_XDWD_DE,IWDA.AS,56.59000015258789,XDWD.DE,61.91600036621094,1.0,EUR,EUR,B
2020-02-25,IWDA_AS_XDWD_DE,IWDA.AS,56.39500045776367,XDWD.DE,61.62799835205078,1.0,EUR,EUR,B
2020-02-26,IWDA_AS_XDWD_DE,IWDA.AS,53.94499969482422,XDWD.DE,59.034000396728516,1.0,EUR,EUR,B
2020-02-27,IWDA_AS_XDWD_DE,IWDA.AS,51.78499984741211,XDWD.DE,56.65999984741211,1.0,EUR,EUR,B
2020-03-01,IWDA_AS_XDWD_DE,IWDA.AS,52.369998931884766,XDWD.DE,57.34199905395508,1.0,EUR,EUR,B
2020-03-02,IWDA_AS_XDWD_DE,IWDA.AS,52.970001220703125,XDWD.DE,57.86399841308594,1.0,EUR,EUR,B
2020-03-03,IWDA_AS_XDWD_DE,IWDA.AS,53.43000030517578,XDWD.DE,58.36000061035156,1.0,EUR,EUR,B
2020-03-04,IWDA_AS_XDWD_DE,IWDA.AS,53.040000915527344,XDWD.DE,57.9900016784668,1.0,EUR,EUR,B
2020-03-05,IWDA_AS_XDWD_DE,IWDA.AS,50.81999969482422,XDWD.DE,55.5260009765625,1.0,EUR,EUR,B
2020-03-08,IWDA_AS_XDWD_DE,IWDA.AS,47.720001220703125,XDWD.DE,51.599998474121094,1.0,EUR,EUR,B
2020-03-09,IWDA_AS_XDWD_DE,IWDA.AS,47.18000030517578,XDWD.DE,51.52199935913086,1.0,EUR,EUR,B
2020-03-10,IWDA_AS_XDWD_DE,IWDA.AS,47.26499938964844,XDWD.DE,51.74800109863281,1.0,EUR,EUR,B
2020-03-11,IWDA_AS_XDWD_DE,IWDA.AS,43.04499816894531,XDWD.DE,46.52000045776367,1.0,EUR,EUR,B
2020-03-12,IWDA_AS_XDWD_DE,IWDA.AS,43.755001068115234,XDWD.DE,47.742000579833984,1.0,EUR,EUR,B
2020-03-15,IWDA_AS_XDWD_DE,IWDA.AS,42.400001525878906,XDWD.DE,46.645999908447266,1.0,EUR,EUR,B
2020-03-16,IWDA_AS_XDWD_DE,IWDA.AS,43.209999084472656,XDWD.DE,47.180999755859375,1.0,EUR,EUR,B
2020-03-17,IWDA_AS_XDWD_DE,IWDA.AS,41.650001525878906,XDWD.DE,45.0,1.0,EUR,EUR,B
2020-03-18,IWDA_AS_XDWD_DE,IWDA.AS,42.3650016784668,XDWD.DE,46.36899948120117,1.0,EUR,EUR,B
2020-03-19,IWDA_AS_XDWD_DE,IWDA.AS,42.625,XDWD.DE,46.77399826049805,1.0,EUR,EUR,B
2020-03-22,IWDA_AS_XDWD_DE,IWDA.AS,40.19499969482422,XDWD.DE,44.02399826049805,1.0,EUR,EUR,B
2020-03-23,IWDA_AS_XDWD_DE,IWDA.AS,43.564998626708984,XDWD.DE,47.58399963378906,1.0,EUR,EUR,B
2020-03-24,IWDA_AS_XDWD_DE,IWDA.AS,44.78499984741211,XDWD.DE,48.87200164794922,1.0,EUR,EUR,B
2020-03-25,IWDA_AS_XDWD_DE,IWDA.AS,45.58000183105469,XDWD.DE,49.79899978637695,1.0,EUR,EUR,B
2020-03-26,IWDA_AS_XDWD_DE,IWDA.AS,44.4900016784668,XDWD.DE,48.667999267578125,1.0,EUR,EUR,B
2020-03-29,IWDA_AS_XDWD_DE,IWDA.AS,45.45000076293945,XDWD.DE,49.62799835205078,1.0,EUR,EUR,B
2020-03-30,IWDA_AS_XDWD_DE,IWDA.AS,46.13999938964844,XDWD.DE,50.44599914550781,1.0,EUR,EUR,B
2020-03-31,IWDA_AS_XDWD_DE,IWDA.AS,44.189998626708984,XDWD.DE,48.457000732421875,1.0,EUR,EUR,B
2020-04-01,IWDA_AS_XDWD_DE,IWDA.AS,44.59000015258789,XDWD.DE,48.74700164794922,1.0,EUR,EUR,B
2020-04-02,IWDA_AS_XDWD_DE,IWDA.AS,44.43000030517578,XDWD.DE,48.52899932861328,1.0,EUR,EUR,B
2020-04-05,IWDA_AS_XDWD_DE,IWDA.AS,46.29499816894531,XDWD.DE,50.63199996948242,1.0,EUR,EUR,B
2020-04-06,IWDA_AS_XDWD_DE,IWDA.AS,47.70000076293945,XDWD.DE,52.236000061035156,1.0,EUR,EUR,B
2020-04-07,IWDA_AS_XDWD_DE,IWDA.AS,47.69499969482422,XDWD.DE,52.25,1.0,EUR,EUR,B
2020-04-08,IWDA_AS_XDWD_DE,IWDA.AS,48.65999984741211,XDWD.DE,53.24399948120117,1.0,EUR,EUR,B
2020-04-13,IWDA_AS_XDWD_DE,IWDA.AS,49.040000915527344,XDWD.DE,53.60200119018555,1.0,EUR,EUR,B
2020-04-14,IWDA_AS_XDWD_DE,IWDA.AS,48.189998626708984,XDWD.DE,52.72600173950195,1.0,EUR,EUR,B
2020-04-15,IWDA_AS_XDWD_DE,IWDA.AS,48.69499969482422,XDWD.DE,53.374000549316406,1.0,EUR,EUR,B
2020-04-16,IWDA_AS_XDWD_DE,IWDA.AS,49.435001373291016,XDWD.DE,53.965999603271484,1.0,EUR,EUR,B
2020-04-19,IWDA_AS_XDWD_DE,IWDA.AS,49.78499984741211,XDWD.DE,54.59400177001953,1.0,EUR,EUR,B
2020-04-20,IWDA_AS_XDWD_DE,IWDA.AS,47.845001220703125,XDWD.DE,52.402000427246094,1.0,EUR,EUR,B
2020-04-21,IWDA_AS_XDWD_DE,IWDA.AS,48.90999984741211,XDWD.DE,53.49399948120117,1.0,EUR,EUR,B
2020-04-22,IWDA_AS_XDWD_DE,IWDA.AS,49.56999969482422,XDWD.DE,54.25199890136719,1.0,EUR,EUR,B
2020-04-23,IWDA_AS_XDWD_DE,IWDA.AS,49.09000015258789,XDWD.DE,53.784000396728516,1.0,EUR,EUR,B
2020-04-26,IWDA_AS_XDWD_DE,IWDA.AS,50.224998474121094,XDWD.DE,54.981998443603516,1.0,EUR,EUR,B
2020-04-27,IWDA_AS_XDWD_DE,IWDA.AS,50.58000183105469,XDWD.DE,55.40999984741211,1.0,EUR,EUR,B
2020-04-28,IWDA_AS_XDWD_DE,IWDA.AS,51.54999923706055,XDWD.DE,56.290000915527344,1.0,EUR,EUR,B
2020-04-29,IWDA_AS_XDWD_DE,IWDA.AS,50.51499938964844,XDWD.DE,55.310001373291016,1.0,EUR,EUR,B
2020-05-03,IWDA_AS_XDWD_DE,IWDA.AS,48.939998626708984,XDWD.DE,53.625999450683594,1.0,EUR,EUR,B
2020-05-04,IWDA_AS_XDWD_DE,IWDA.AS,50.48500061035156,XDWD.DE,55.27399826049805,1.0,EUR,EUR,B
2020-05-05,IWDA_AS_XDWD_DE,IWDA.AS,50.28499984741211,XDWD.DE,55.04999923706055,1.0,EUR,EUR,B
2020-05-06,IWDA_AS_XDWD_DE,IWDA.AS,50.834999084472656,XDWD.DE,55.64400100708008,1.0,EUR,EUR,B
2020-05-07,IWDA_AS_XDWD_DE,IWDA.AS,51.11000061035156,XDWD.DE,55.95199966430664,1.0,EUR,EUR,B
2020-05-10,IWDA_AS_XDWD_DE,IWDA.AS,51.29999923706055,XDWD.DE,56.15800094604492,1.0,EUR,EUR,B
2020-05-11,IWDA_AS_XDWD_DE,IWDA.AS,51.165000915527344,XDWD.DE,56.0,1.0,EUR,EUR,B
2020-05-12,IWDA_AS_XDWD_DE,IWDA.AS,50.0,XDWD.DE,54.736000061035156,1.0,EUR,EUR,B
2020-05-13,IWDA_AS_XDWD_DE,IWDA.AS,49.404998779296875,XDWD.DE,54.13600158691406,1.0,EUR,EUR,B
2020-05-14,IWDA_AS_XDWD_DE,IWDA.AS,49.82500076293945,XDWD.DE,54.36800003051758,1.0,EUR,EUR,B
2020-05-17,IWDA_AS_XDWD_DE,IWDA.AS,51.54999923706055,XDWD.DE,56.43000030517578,1.0,EUR,EUR,B
2020-05-18,IWDA_AS_XDWD_DE,IWDA.AS,51.35499954223633,XDWD.DE,56.1879997253418,1.0,EUR,EUR,B
2020-05-19,IWDA_AS_XDWD_DE,IWDA.AS,51.529998779296875,XDWD.DE,56.45199966430664,1.0,EUR,EUR,B
2020-05-20,IWDA_AS_XDWD_DE,IWDA.AS,51.025001525878906,XDWD.DE,55.94200134277344,1.0,EUR,EUR,B
2020-05-21,IWDA_AS_XDWD_DE,IWDA.AS,51.18000030517578,XDWD.DE,56.04999923706055,1.0,EUR,EUR,B
2020-05-24,IWDA_AS_XDWD_DE,IWDA.AS,52.1150016784668,XDWD.DE,57.108001708984375,1.0,EUR,EUR,B
2020-05-25,IWDA_AS_XDWD_DE,IWDA.AS,52.18000030517578,XDWD.DE,57.15999984741211,1.0,EUR,EUR,B
2020-05-26,IWDA_AS_XDWD_DE,IWDA.AS,52.060001373291016,XDWD.DE,57.02399826049805,1.0,EUR,EUR,B
2020-05-27,IWDA_AS_XDWD_DE,IWDA.AS,52.78499984741211,XDWD.DE,57.816001892089844,1.0,EUR,EUR,B
2020-05-28,IWDA_AS_XDWD_DE,IWDA.AS,51.77000045776367,XDWD.DE,56.72600173950195,1.0,EUR,EUR,B
2020-06-01,IWDA_AS_XDWD_DE,IWDA.AS,52.68000030517578,XDWD.DE,57.63600158691406,1.0,EUR,EUR,B
2020-06-02,IWDA_AS_XDWD_DE,IWDA.AS,53.5,XDWD.DE,58.577999114990234,1.0,EUR,EUR,B
2020-06-03,IWDA_AS_XDWD_DE,IWDA.AS,53.040000915527344,XDWD.DE,57.92599868774414,1.0,EUR,EUR,B
2020-06-04,IWDA_AS_XDWD_DE,IWDA.AS,54.474998474121094,XDWD.DE,59.63800048828125,1.0,EUR,EUR,B
2020-06-07,IWDA_AS_XDWD_DE,IWDA.AS,54.51499938964844,XDWD.DE,59.6619987487793,1.0,EUR,EUR,B
2020-06-08,IWDA_AS_XDWD_DE,IWDA.AS,54.1150016784668,XDWD.DE,59.21799850463867,1.0,EUR,EUR,B
2020-06-09,IWDA_AS_XDWD_DE,IWDA.AS,53.8650016784668,XDWD.DE,59.00600051879883,1.0,EUR,EUR,B
2020-06-10,IWDA_AS_XDWD_DE,IWDA.AS,51.93000030517578,XDWD.DE,56.79800033569336,1.0,EUR,EUR,B
2020-06-11,IWDA_AS_XDWD_DE,IWDA.AS,51.89500045776367,XDWD.DE,56.928001403808594,1.0,EUR,EUR,B
2020-06-14,IWDA_AS_XDWD_DE,IWDA.AS,51.53499984741211,XDWD.DE,56.422000885009766,1.0,EUR,EUR,B
2020-06-15,IWDA_AS_XDWD_DE,IWDA.AS,53.29999923706055,XDWD.DE,58.152000427246094,1.0,EUR,EUR,B
2020-06-16,IWDA_AS_XDWD_DE,IWDA.AS,53.56999969482422,XDWD.DE,58.65800094604492,1.0,EUR,EUR,B
2020-06-17,IWDA_AS_XDWD_DE,IWDA.AS,53.35499954223633,XDWD.DE,58.45199966430664,1.0,EUR,EUR,B
2020-06-18,IWDA_AS_XDWD_DE,IWDA.AS,53.790000915527344,XDWD.DE,58.88199996948242,1.0,EUR,EUR,B
2020-06-21,IWDA_AS_XDWD_DE,IWDA.AS,53.125,XDWD.DE,58.13199996948242,1.0,EUR,EUR,B
2020-06-22,IWDA_AS_XDWD_DE,IWDA.AS,53.61000061035156,XDWD.DE,58.645999908447266,1.0,EUR,EUR,B
2020-06-23,IWDA_AS_XDWD_DE,IWDA.AS,52.209999084472656,XDWD.DE,57.16600036621094,1.0,EUR,EUR,B
2020-06-24,IWDA_AS_XDWD_DE,IWDA.AS,52.470001220703125,XDWD.DE,57.417999267578125,1.0,EUR,EUR,B
2020-06-25,IWDA_AS_XDWD_DE,IWDA.AS,52.220001220703125,XDWD.DE,57.172000885009766,1.0,EUR,EUR,B
2020-06-28,IWDA_AS_XDWD_DE,IWDA.AS,52.290000915527344,XDWD.DE,57.25600051879883,1.0,EUR,EUR,B
2020-06-29,IWDA_AS_XDWD_DE,IWDA.AS,52.70000076293945,XDWD.DE,57.65999984741211,1.0,EUR,EUR,B
2020-06-30,IWDA_AS_XDWD_DE,IWDA.AS,53.025001525878906,XDWD.DE,58.0099983215332,1.0,EUR,EUR,B
2020-07-01,IWDA_AS_XDWD_DE,IWDA.AS,53.845001220703125,XDWD.DE,58.79600143432617,1.0,EUR,EUR,B
2020-07-02,IWDA_AS_XDWD_DE,IWDA.AS,53.494998931884766,XDWD.DE,58.52000045776367,1.0,EUR,EUR,B
2020-07-05,IWDA_AS_XDWD_DE,IWDA.AS,54.18000030517578,XDWD.DE,59.32400131225586,1.0,EUR,EUR,B
2020-07-06,IWDA_AS_XDWD_DE,IWDA.AS,54.14500045776367,XDWD.DE,59.2400016784668,1.0,EUR,EUR,B
2020-07-07,IWDA_AS_XDWD_DE,IWDA.AS,53.53499984741211,XDWD.DE,58.507999420166016,1.0,EUR,EUR,B
2020-07-08,IWDA_AS_XDWD_DE,IWDA.AS,53.345001220703125,XDWD.DE,58.35599899291992,1.0,EUR,EUR,B
2020-07-09,IWDA_AS_XDWD_DE,IWDA.AS,53.810001373291016,XDWD.DE,58.92399978637695,1.0,EUR,EUR,B
2020-07-12,IWDA_AS_XDWD_DE,IWDA.AS,54.6349983215332,XDWD.DE,59.72800064086914,1.0,EUR,EUR,B
2020-07-13,IWDA_AS_XDWD_DE,IWDA.AS,53.619998931884766,XDWD.DE,58.68199920654297,1.0,EUR,EUR,B
2020-07-14,IWDA_AS_XDWD_DE,IWDA.AS,54.44499969482422,XDWD.DE,59.625999450683594,1.0,EUR,EUR,B
2020-07-15,IWDA_AS_XDWD_DE,IWDA.AS,54.099998474121094,XDWD.DE,59.21799850463867,1.0,EUR,EUR,B
2020-07-16,IWDA_AS_XDWD_DE,IWDA.AS,54.290000915527344,XDWD.DE,59.41999816894531,1.0,EUR,EUR,B
2020-07-19,IWDA_AS_XDWD_DE,IWDA.AS,54.57500076293945,XDWD.DE,59.70399856567383,1.0,EUR,EUR,B
2020-07-20,IWDA_AS_XDWD_DE,IWDA.AS,54.93000030517578,XDWD.DE,60.082000732421875,1.0,EUR,EUR,B
2020-07-21,IWDA_AS_XDWD_DE,IWDA.AS,54.310001373291016,XDWD.DE,59.391998291015625,1.0,EUR,EUR,B
2020-07-22,IWDA_AS_XDWD_DE,IWDA.AS,54.42499923706055,XDWD.DE,59.5099983215332,1.0,EUR,EUR,B
2020-07-23,IWDA_AS_XDWD_DE,IWDA.AS,53.375,XDWD.DE,58.354000091552734,1.0,EUR,EUR,B
2020-07-26,IWDA_AS_XDWD_DE,IWDA.AS,53.025001525878906,XDWD.DE,57.93199920654297,1.0,EUR,EUR,B
2020-07-27,IWDA_AS_XDWD_DE,IWDA.AS,53.38999938964844,XDWD.DE,58.33399963378906,1.0,EUR,EUR,B
2020-07-28,IWDA_AS_XDWD_DE,IWDA.AS,53.2599983215332,XDWD.DE,58.25600051879883,1.0,EUR,EUR,B
2020-07-29,IWDA_AS_XDWD_DE,IWDA.AS,52.72999954223633,XDWD.DE,57.720001220703125,1.0,EUR,EUR,B
2020-07-30,IWDA_AS_XDWD_DE,IWDA.AS,52.560001373291016,XDWD.DE,57.395999908447266,1.0,EUR,EUR,B
2020-08-02,IWDA_AS_XDWD_DE,IWDA.AS,53.70500183105469,XDWD.DE,58.7760009765625,1.0,EUR,EUR,B
2020-08-03,IWDA_AS_XDWD_DE,IWDA.AS,53.72999954223633,XDWD.DE,58.810001373291016,1.0,EUR,EUR,B
2020-08-04,IWDA_AS_XDWD_DE,IWDA.AS,53.65999984741211,XDWD.DE,58.72999954223633,1.0,EUR,EUR,B
2020-08-05,IWDA_AS_XDWD_DE,IWDA.AS,53.68000030517578,XDWD.DE,58.75600051879883,1.0,EUR,EUR,B
2020-08-06,IWDA_AS_XDWD_DE,IWDA.AS,54.13999938964844,XDWD.DE,59.237998962402344,1.0,EUR,EUR,B
2020-08-09,IWDA_AS_XDWD_DE,IWDA.AS,54.28499984741211,XDWD.DE,59.43000030517578,1.0,EUR,EUR,B
2020-08-10,IWDA_AS_XDWD_DE,IWDA.AS,54.7400016784668,XDWD.DE,59.98400115966797,1.0,EUR,EUR,B
2020-08-11,IWDA_AS_XDWD_DE,IWDA.AS,55.005001068115234,XDWD.DE,60.17399978637695,1.0,EUR,EUR,B
2020-08-12,IWDA_AS_XDWD_DE,IWDA.AS,54.869998931884766,XDWD.DE,60.0,1.0,EUR,EUR,B
2020-08-13,IWDA_AS_XDWD_DE,IWDA.AS,54.68000030517578,XDWD.DE,59.7859992980957,1.0,EUR,EUR,B
2020-08-16,IWDA_AS_XDWD_DE,IWDA.AS,54.71500015258789,XDWD.DE,59.854000091552734,1.0,EUR,EUR,B
2020-08-17,IWDA_AS_XDWD_DE,IWDA.AS,54.52000045776367,XDWD.DE,59.64799880981445,1.0,EUR,EUR,B
2020-08-18,IWDA_AS_XDWD_DE,IWDA.AS,54.83000183105469,XDWD.DE,60.012001037597656,1.0,EUR,EUR,B
2020-08-19,IWDA_AS_XDWD_DE,IWDA.AS,54.599998474121094,XDWD.DE,59.762001037597656,1.0,EUR,EUR,B
2020-08-20,IWDA_AS_XDWD_DE,IWDA.AS,54.92499923706055,XDWD.DE,60.10599899291992,1.0,EUR,EUR,B
2020-08-23,IWDA_AS_XDWD_DE,IWDA.AS,55.43000030517578,XDWD.DE,60.64400100708008,1.0,EUR,EUR,B
2020-08-24,IWDA_AS_XDWD_DE,IWDA.AS,55.470001220703125,XDWD.DE,60.67599868774414,1.0,EUR,EUR,B
2020-08-25,IWDA_AS_XDWD_DE,IWDA.AS,55.8849983215332,XDWD.DE,61.15999984741211,1.0,EUR,EUR,B
2020-08-26,IWDA_AS_XDWD_DE,IWDA.AS,56.279998779296875,XDWD.DE,61.566001892089844,1.0,EUR,EUR,B
2020-08-27,IWDA_AS_XDWD_DE,IWDA.AS,55.84000015258789,XDWD.DE,61.09600067138672,1.0,EUR,EUR,B
2020-08-30,IWDA_AS_XDWD_DE,IWDA.AS,55.625,XDWD.DE,60.88399887084961,1.0,EUR,EUR,B
2020-08-31,IWDA_AS_XDWD_DE,IWDA.AS,55.81999969482422,XDWD.DE,61.09400177001953,1.0,EUR,EUR,B
2020-09-01,IWDA_AS_XDWD_DE,IWDA.AS,56.810001373291016,XDWD.DE,62.11800003051758,1.0,EUR,EUR,B
2020-09-02,IWDA_AS_XDWD_DE,IWDA.AS,55.7599983215332,XDWD.DE,60.992000579833984,1.0,EUR,EUR,B
2020-09-03,IWDA_AS_XDWD_DE,IWDA.AS,54.584999084472656,XDWD.DE,59.698001861572266,1.0,EUR,EUR,B
2020-09-06,IWDA_AS_XDWD_DE,IWDA.AS,55.36000061035156,XDWD.DE,60.604000091552734,1.0,EUR,EUR,B
2020-09-07,IWDA_AS_XDWD_DE,IWDA.AS,54.404998779296875,XDWD.DE,59.507999420166016,1.0,EUR,EUR,B
2020-09-08,IWDA_AS_XDWD_DE,IWDA.AS,54.9900016784668,XDWD.DE,60.20399856567383,1.0,EUR,EUR,B
2020-09-09,IWDA_AS_XDWD_DE,IWDA.AS,54.79999923706055,XDWD.DE,59.95600128173828,1.0,EUR,EUR,B
2020-09-10,IWDA_AS_XDWD_DE,IWDA.AS,54.41999816894531,XDWD.DE,59.50199890136719,1.0,EUR,EUR,B
2020-09-13,IWDA_AS_XDWD_DE,IWDA.AS,54.875,XDWD.DE,60.012001037597656,1.0,EUR,EUR,B
2020-09-14,IWDA_AS_XDWD_DE,IWDA.AS,55.33000183105469,XDWD.DE,60.52799987792969,1.0,EUR,EUR,B
2020-09-15,IWDA_AS_XDWD_DE,IWDA.AS,55.5,XDWD.DE,60.720001220703125,1.0,EUR,EUR,B
2020-09-16,IWDA_AS_XDWD_DE,IWDA.AS,54.79499816894531,XDWD.DE,59.91999816894531,1.0,EUR,EUR,B
2020-09-17,IWDA_AS_XDWD_DE,IWDA.AS,54.29499816894531,XDWD.DE,59.42399978637695,1.0,EUR,EUR,B
2020-09-20,IWDA_AS_XDWD_DE,IWDA.AS,53.130001068115234,XDWD.DE,58.20000076293945,1.0,EUR,EUR,B
2020-09-21,IWDA_AS_XDWD_DE,IWDA.AS,53.79499816894531,XDWD.DE,58.832000732421875,1.0,EUR,EUR,B
2020-09-22,IWDA_AS_XDWD_DE,IWDA.AS,54.23500061035156,XDWD.DE,59.37200164794922,1.0,EUR,EUR,B
2020-09-23,IWDA_AS_XDWD_DE,IWDA.AS,53.619998931884766,XDWD.DE,58.731998443603516,1.0,EUR,EUR,B
2020-09-24,IWDA_AS_XDWD_DE,IWDA.AS,54.0,XDWD.DE,59.25199890136719,1.0,EUR,EUR,B
2020-09-27,IWDA_AS_XDWD_DE,IWDA.AS,55.119998931884766,XDWD.DE,60.4119987487793,1.0,EUR,EUR,B
2020-09-28,IWDA_AS_XDWD_DE,IWDA.AS,54.63999938964844,XDWD.DE,59.8120002746582,1.0,EUR,EUR,B
2020-09-29,IWDA_AS_XDWD_DE,IWDA.AS,54.959999084472656,XDWD.DE,60.20399856567383,1.0,EUR,EUR,B
2020-09-30,IWDA_AS_XDWD_DE,IWDA.AS,55.084999084472656,XDWD.DE,60.301998138427734,1.0,EUR,EUR,B
2020-10-01,IWDA_AS_XDWD_DE,IWDA.AS,54.88999938964844,XDWD.DE,60.051998138427734,1.0,EUR,EUR,B
2020-10-04,IWDA_AS_XDWD_DE,IWDA.AS,55.244998931884766,XDWD.DE,60.439998626708984,1.0,EUR,EUR,B
2020-10-05,IWDA_AS_XDWD_DE,IWDA.AS,55.400001525878906,XDWD.DE,60.61800003051758,1.0,EUR,EUR,B
2020-10-06,IWDA_AS_XDWD_DE,IWDA.AS,55.5,XDWD.DE,60.7400016784668,1.0,EUR,EUR,B
2020-10-07,IWDA_AS_XDWD_DE,IWDA.AS,55.939998626708984,XDWD.DE,61.2239990234375,1.0,EUR,EUR,B
2020-10-08,IWDA_AS_XDWD_DE,IWDA.AS,56.19499969482422,XDWD.DE,61.486000061035156,1.0,EUR,EUR,B
2020-10-11,IWDA_AS_XDWD_DE,IWDA.AS,56.95000076293945,XDWD.DE,62.354000091552734,1.0,EUR,EUR,B
2020-10-12,IWDA_AS_XDWD_DE,IWDA.AS,57.14500045776367,XDWD.DE,62.518001556396484,1.0,EUR,EUR,B
2020-10-13,IWDA_AS_XDWD_DE,IWDA.AS,56.904998779296875,XDWD.DE,62.29800033569336,1.0,EUR,EUR,B
2020-10-14,IWDA_AS_XDWD_DE,IWDA.AS,56.28499984741211,XDWD.DE,61.625999450683594,1.0,EUR,EUR,B
