date,CSP1_L_IUSA_DE,SWDA_L_EUNL_DE,VWRL_L_VEVE_AS
2025-02-06 00:00:00+00:00,89408.72654652742,8240.114713245812,7.279167270611864
2025-02-07 00:00:00+00:00,89320.71676099121,8239.28157589803,7.310314094881343
2025-02-10 00:00:00+00:00,89278.46403939258,8224.81228372225,7.264835995239904
2025-02-11 00:00:00+00:00,89312.86164440148,8228.71629346976,7.270381351703192
2025-02-12 00:00:00+00:00,89474.739648461,8246.815197838601,7.575945613352109
2025-02-13 00:00:00+00:00,89263.58904263585,8228.014171808976,7.191782157298521
2025-02-14 00:00:00+00:00,89341.6506930649,8227.616363470088,7.270111531418877
2025-02-17 00:00:00+00:00,89137.26787477547,8211.580430664768,7.075804608560299
2025-02-18 00:00:00+00:00,88944.00792278221,8190.928946975499,6.894205445108148
2025-02-19 00:00:00+00:00,88802.48588819771,8178.270273302203,6.717116667330192
2025-02-20 00:00:00+00:00,88969.09669971908,8193.033786033637,6.93592239365739
2025-02-21 00:00:00+00:00,88629.0416771686,8169.819310326777,6.697379960606331
2025-02-24 00:00:00+00:00,88865.26974345802,8181.777254148877,6.843047403605906
2025-02-25 00:00:00+00:00,88996.52177880844,8199.138093089432,7.111545704787536
2025-02-26 00:00:00+00:00,88768.65966456274,8178.033697269582,6.858791077704973
2025-02-27 00:00:00+00:00,88339.184637928,8137.253060131896,6.399195130198043
2025-02-28 00:00:00+00:00,88464.22611297907,8159.653990966768,6.5403451453681205
2025-03-03 00:00:00+00:00,88548.28706443911,8157.457618682477,6.407294325435564
2025-03-04 00:00:00+00:00,88710.42469769515,8170.875141175672,6.893343659913986
2025-03-05 00:00:00+00:00,89701.50569529581,8270.131354286212,8.127130737851918
2025-03-06 00:00:00+00:00,90042.61331834218,8306.041226309491,8.602585268917773
2025-03-07 00:00:00+00:00,90137.83994711416,8300.572658577063,8.657802616586952
2025-03-10 00:00:00+00:00,90165.675447456,8310.246219754334,8.654221701392629
2025-03-11 00:00:00+00:00,90410.69165146197,8334.071992076832,9.26591071399885
2025-03-12 00:00:00+00:00,90092.51185807618,8305.862618746314,8.946695864625687
2025-03-13 00:00:00+00:00,89835.20820916806,8279.149275675072,8.667002487297172
2025-03-14 00:00:00+00:00,90215.13813909605,8319.320898017788,9.173248170734016
2025-03-17 00:00:00+00:00,90111.97142358383,8306.953642024131,9.080708633059942
2025-03-18 00:00:00+00:00,90265.04363251272,8315.770981556734,9.194686349606808
2025-03-19 00:00:00+00:00,89950.4297271898,8289.974832596718,8.753311667563391
